MTU, Time, Power, Cost, Voltage
MTU1,05/11/2015 19:52:42,4.009,0.61,122.5
MTU1,05/11/2015 19:52:41,4.009,0.61,122.5
MTU1,05/11/2015 19:52:40,4.010,0.61,122.4
MTU1,05/11/2015 19:52:39,4.017,0.61,122.4
MTU1,05/11/2015 19:52:38,4.018,0.61,122.5
MTU1,05/11/2015 19:52:37,4.021,0.61,122.6
MTU1,05/11/2015 19:52:36,4.022,0.61,122.6
MTU1,05/11/2015 19:52:35,4.015,0.61,122.5
MTU1,05/11/2015 19:52:34,4.015,0.61,122.5
MTU1,05/11/2015 19:52:33,4.009,0.61,122.4
MTU1,05/11/2015 19:52:41,4.009,0.61,122.4
MTU1,05/11/2015 19:52:33,4.010,0.61,122.4
MTU1,05/11/2015 19:52:32,4.019,0.61,122.5
MTU1,05/11/2015 19:52:31,4.023,0.61,122.6
MTU1,05/11/2015 19:52:30,4.023,0.61,122.6
MTU1,05/11/2015 19:52:29,4.008,0.61,122.5
MTU1,05/11/2015 19:52:33,4.008,0.61,122.5
MTU1,05/11/2015 19:52:29,4.008,0.61,122.5
MTU1,05/11/2015 19:52:28,4.012,0.61,122.4
MTU1,05/11/2015 19:52:27,4.015,0.61,122.4
MTU1,05/11/2015 19:52:26,4.021,0.61,122.5
MTU1,05/11/2015 19:52:37,4.021,0.61,122.5
MTU1,05/11/2015 19:52:26,4.021,0.61,122.5
MTU1,05/11/2015 19:52:25,4.023,0.61,122.6
MTU1,05/11/2015 19:52:24,4.020,0.61,122.6
MTU1,05/11/2015 19:52:23,4.020,0.61,122.6
MTU1,05/11/2015 19:52:33,4.020,0.61,122.6
MTU1,05/11/2015 19:52:23,4.014,0.61,122.5
MTU1,05/11/2015 19:52:22,4.008,0.61,122.4
MTU1,05/11/2015 19:52:21,4.011,0.61,122.4
MTU1,05/11/2015 19:52:20,4.022,0.61,122.5
MTU1,05/11/2015 19:52:19,4.023,0.61,122.6
MTU1,05/11/2015 19:52:18,4.016,0.61,122.6
MTU1,05/11/2015 19:52:17,4.008,0.61,122.5
MTU1,05/11/2015 19:52:16,4.012,0.61,122.5
MTU1,05/11/2015 19:52:15,4.022,0.61,122.5
MTU1,05/11/2015 19:52:14,4.024,0.61,122.6
MTU1,05/11/2015 19:52:13,4.018,0.61,122.6
MTU1,05/11/2015 19:52:12,4.012,0.61,122.5
MTU1,05/11/2015 19:52:11,4.013,0.61,122.4
MTU1,05/11/2015 19:52:10,4.011,0.61,122.4
MTU1,05/11/2015 19:52:09,4.018,0.61,122.5
MTU1,05/11/2015 19:52:08,4.024,0.61,122.6
MTU1,05/11/2015 19:52:07,4.024,0.61,122.6
MTU1,05/11/2015 19:52:06,4.010,0.61,122.4
MTU1,05/11/2015 19:52:07,4.010,0.61,122.4
MTU1,05/11/2015 19:52:06,4.010,0.61,122.4
MTU1,05/11/2015 19:52:05,4.007,0.61,122.3
MTU1,05/11/2015 19:52:04,4.020,0.61,122.4
MTU1,05/11/2015 19:52:03,4.025,0.61,122.5
MTU1,05/11/2015 19:52:02,4.014,0.61,122.4
MTU1,05/11/2015 19:52:01,4.006,0.61,122.3
MTU1,05/11/2015 19:52:00,4.010,0.61,122.3
MTU1,05/11/2015 19:51:59,4.010,0.61,122.3
MTU1,05/11/2015 19:51:58,4.023,0.61,122.4
MTU1,05/11/2015 19:52:02,4.023,0.61,122.4
MTU1,05/11/2015 19:51:58,4.021,0.61,122.5
MTU1,05/11/2015 19:51:57,4.008,0.61,122.3
MTU1,05/11/2015 19:51:56,4.008,0.61,122.3
MTU1,05/11/2015 19:51:55,4.008,0.61,122.3
MTU1,05/11/2015 19:51:54,4.015,0.61,122.3
MTU1,05/11/2015 19:51:56,4.015,0.61,122.3
MTU1,05/11/2015 19:51:54,4.021,0.61,122.4
MTU1,05/11/2015 19:51:53,4.021,0.61,122.4
MTU1,05/11/2015 19:52:01,4.021,0.61,122.4
MTU1,05/11/2015 19:51:53,4.022,0.61,122.5
MTU1,05/11/2015 19:51:52,4.014,0.61,122.4
MTU1,05/11/2015 19:51:51,4.011,0.61,122.3
MTU1,05/11/2015 19:51:50,4.014,0.61,122.4
MTU1,05/11/2015 19:51:49,4.022,0.61,122.5
MTU1,05/11/2015 19:51:48,4.023,0.61,122.5
MTU1,05/11/2015 19:51:47,4.012,0.61,122.4
MTU1,05/11/2015 19:51:46,4.012,0.61,122.4
MTU1,05/11/2015 19:51:47,4.012,0.61,122.4
MTU1,05/11/2015 19:51:46,4.006,0.61,122.3
MTU1,05/11/2015 19:51:45,4.015,0.61,122.3
MTU1,05/11/2015 19:51:44,4.026,0.61,122.4
MTU1,05/11/2015 19:51:43,4.010,0.61,122.3
MTU1,05/11/2015 19:51:42,4.010,0.61,122.3
MTU1,05/11/2015 19:51:41,4.010,0.61,122.3
MTU1,05/11/2015 19:51:40,4.010,0.61,122.3
MTU1,05/11/2015 19:51:39,4.022,0.61,122.3
MTU1,05/11/2015 19:51:43,4.022,0.61,122.3
MTU1,05/11/2015 19:51:39,4.030,0.61,122.5
MTU1,05/11/2015 19:51:38,4.018,0.61,122.5
MTU1,05/11/2015 19:51:37,4.006,0.61,122.2
MTU1,05/11/2015 19:51:36,4.011,0.61,122.2
MTU1,05/11/2015 19:51:35,4.023,0.61,122.4
MTU1,05/11/2015 19:51:34,4.025,0.61,122.5
MTU1,05/11/2015 19:51:33,4.015,0.61,122.4
MTU1,05/11/2015 19:51:32,4.015,0.61,122.3
MTU1,05/11/2015 19:51:39,4.015,0.61,122.3
MTU1,05/11/2015 19:51:31,4.015,0.61,122.3
MTU1,05/11/2015 19:51:30,4.016,0.61,122.3
MTU1,05/11/2015 19:51:38,4.016,0.61,122.3
MTU1,05/11/2015 19:51:30,4.025,0.61,122.5
MTU1,05/11/2015 19:51:29,4.024,0.61,122.5
MTU1,05/11/2015 19:51:43,4.024,0.61,122.5
MTU1,05/11/2015 19:51:29,4.024,0.61,122.5
MTU1,05/11/2015 19:51:28,4.014,0.61,122.4
MTU1,05/11/2015 19:51:27,4.014,0.61,122.4
MTU1,05/11/2015 19:51:37,4.014,0.61,122.4
MTU1,05/11/2015 19:51:27,4.010,0.61,122.3
MTU1,05/11/2015 19:51:26,4.021,0.61,122.4
MTU1,05/11/2015 19:51:25,4.030,0.61,122.5
MTU1,05/11/2015 19:51:24,4.019,0.61,122.4
MTU1,05/11/2015 19:51:23,4.010,0.61,122.3
MTU1,05/11/2015 19:51:22,4.016,0.61,122.3
MTU1,05/11/2015 19:51:21,4.016,0.61,122.3
MTU1,05/11/2015 19:51:20,4.024,0.61,122.5
MTU1,05/11/2015 19:51:19,4.024,0.61,122.5
MTU1,05/11/2015 19:51:23,4.024,0.61,122.5
MTU1,05/11/2015 19:51:19,4.009,0.61,122.4
MTU1,05/11/2015 19:51:18,4.012,0.61,122.3
MTU1,05/11/2015 19:51:17,4.027,0.61,122.4
MTU1,05/11/2015 19:51:16,4.027,0.61,122.4
MTU1,05/11/2015 19:51:17,4.027,0.61,122.4
MTU1,05/11/2015 19:51:16,4.026,0.61,122.5
MTU1,05/11/2015 19:51:15,4.026,0.61,122.5
MTU1,05/11/2015 19:51:14,4.014,0.61,122.4
MTU1,05/11/2015 19:51:16,4.014,0.61,122.4
MTU1,05/11/2015 19:51:14,4.011,0.61,122.3
MTU1,05/11/2015 19:51:13,4.022,0.61,122.4
MTU1,05/11/2015 19:51:12,4.033,0.61,122.5
MTU1,05/11/2015 19:51:11,4.021,0.61,122.5
MTU1,05/11/2015 19:51:10,4.013,0.61,122.3
MTU1,05/11/2015 19:51:09,4.017,0.61,122.3
MTU1,05/11/2015 19:51:08,4.027,0.61,122.4
MTU1,05/11/2015 19:51:07,4.026,0.61,122.5
MTU1,05/11/2015 19:51:06,4.016,0.61,122.4
MTU1,05/11/2015 19:51:05,4.014,0.61,122.3
MTU1,05/11/2015 19:51:04,4.019,0.61,122.4
MTU1,05/11/2015 19:51:03,4.027,0.61,122.5
MTU1,05/11/2015 19:51:02,4.022,0.61,122.5
MTU1,05/11/2015 19:51:01,4.013,0.61,122.4
MTU1,05/11/2015 19:51:00,4.011,0.61,122.3
MTU1,05/11/2015 19:50:59,4.025,0.61,122.5
MTU1,05/11/2015 19:50:58,4.025,0.61,122.5
MTU1,05/11/2015 19:50:57,4.007,0.61,122.3
MTU1,05/11/2015 19:50:56,4.007,0.61,122.3
MTU1,05/11/2015 19:50:57,4.007,0.61,122.3
MTU1,05/11/2015 19:50:56,4.007,0.61,122.3
MTU1,05/11/2015 19:50:55,4.016,0.61,122.3
MTU1,05/11/2015 19:50:54,4.016,0.61,122.3
MTU1,05/11/2015 19:51:04,4.016,0.61,122.3
MTU1,05/11/2015 19:50:54,4.028,0.61,122.5
MTU1,05/11/2015 19:50:53,4.019,0.61,122.5
MTU1,05/11/2015 19:50:52,4.006,0.61,122.3
MTU1,05/11/2015 19:50:51,4.009,0.61,122.3
MTU1,05/11/2015 19:50:50,4.024,0.61,122.4
MTU1,05/11/2015 19:50:49,4.022,0.61,122.4
MTU1,05/11/2015 19:50:48,4.012,0.61,122.4
MTU1,05/11/2015 19:50:47,4.009,0.61,122.3
MTU1,05/11/2015 19:50:46,4.009,0.61,122.3
MTU1,05/11/2015 19:50:45,4.017,0.61,122.4
MTU1,05/11/2015 19:50:47,4.017,0.61,122.4
MTU1,05/11/2015 19:50:45,4.026,0.61,122.5
MTU1,05/11/2015 19:50:44,4.020,0.61,122.5
MTU1,05/11/2015 19:50:43,4.011,0.61,122.4
MTU1,05/11/2015 19:50:42,4.018,0.61,122.4
MTU1,05/11/2015 19:50:41,4.018,0.61,122.4
MTU1,05/11/2015 19:50:40,4.024,0.61,122.5
MTU1,05/11/2015 19:50:39,4.016,0.61,122.4
MTU1,05/11/2015 19:50:38,4.011,0.61,122.3
MTU1,05/11/2015 19:50:37,4.010,0.61,122.3
MTU1,05/11/2015 19:50:36,4.023,0.61,122.5
MTU1,05/11/2015 19:50:35,4.021,0.61,122.5
MTU1,05/11/2015 19:50:34,4.011,0.61,122.4
MTU1,05/11/2015 19:50:33,4.004,0.61,122.3
MTU1,05/11/2015 19:50:32,4.004,0.61,122.3
MTU1,05/11/2015 19:50:33,4.004,0.61,122.3
MTU1,05/11/2015 19:50:32,4.015,0.61,122.4
MTU1,05/11/2015 19:50:31,4.025,0.61,122.5
MTU1,05/11/2015 19:50:30,4.015,0.61,122.5
MTU1,05/11/2015 19:50:29,4.002,0.61,122.4
MTU1,05/11/2015 19:50:28,4.009,0.61,122.3
MTU1,05/11/2015 19:50:27,4.022,0.61,122.5
MTU1,05/11/2015 19:50:26,4.022,0.61,122.5
MTU1,05/11/2015 19:50:25,4.007,0.61,122.5
MTU1,05/11/2015 19:50:24,4.007,0.61,122.5
MTU1,05/11/2015 19:50:23,4.014,0.61,122.4
MTU1,05/11/2015 19:50:22,4.023,0.61,122.5
MTU1,05/11/2015 19:50:21,4.017,0.61,122.5
MTU1,05/11/2015 19:50:20,4.007,0.61,122.4
MTU1,05/11/2015 19:50:19,4.007,0.61,122.4
MTU1,05/11/2015 19:50:18,4.006,0.61,122.2
MTU1,05/11/2015 19:50:22,4.006,0.61,122.2
MTU1,05/11/2015 19:50:18,4.018,0.61,122.5
MTU1,05/11/2015 19:50:17,4.024,0.61,122.6
MTU1,05/11/2015 19:50:16,4.015,0.61,122.6
MTU1,05/11/2015 19:50:15,4.011,0.61,122.5
MTU1,05/11/2015 19:50:14,4.012,0.61,122.4
MTU1,05/11/2015 19:50:13,4.023,0.61,122.6
MTU1,05/11/2015 19:50:12,4.023,0.61,122.6
MTU1,05/11/2015 19:50:11,4.015,0.61,122.5
MTU1,05/11/2015 19:50:10,4.010,0.61,122.4
MTU1,05/11/2015 19:50:09,4.017,0.61,122.5
MTU1,05/11/2015 19:50:08,4.024,0.61,122.6
MTU1,05/11/2015 19:50:07,4.019,0.61,122.5
MTU1,05/11/2015 19:50:06,4.010,0.61,122.4
MTU1,05/11/2015 19:50:05,4.014,0.61,122.4
MTU1,05/11/2015 19:50:04,4.028,0.61,122.6
MTU1,05/11/2015 19:50:03,4.025,0.61,122.6
MTU1,05/11/2015 19:50:02,4.013,0.61,122.5
MTU1,05/11/2015 19:50:01,4.011,0.61,122.4
MTU1,05/11/2015 19:50:00,4.026,0.61,122.5
MTU1,05/11/2015 19:49:59,4.031,0.61,122.6
MTU1,05/11/2015 19:49:58,4.016,0.61,122.5
MTU1,05/11/2015 19:49:57,4.024,0.61,122.4
MTU1,05/11/2015 19:49:56,4.024,0.61,122.4
MTU1,05/11/2015 19:49:55,4.035,0.61,122.6
MTU1,05/11/2015 19:49:54,4.024,0.61,122.6
MTU1,05/11/2015 19:49:53,4.024,0.61,122.6
MTU1,05/11/2015 19:49:52,4.016,0.61,122.5
MTU1,05/11/2015 19:49:53,4.016,0.61,122.5
MTU1,05/11/2015 19:49:52,4.024,0.61,122.4
MTU1,05/11/2015 19:49:51,4.039,0.61,122.5
MTU1,05/11/2015 19:49:50,4.033,0.61,122.6
MTU1,05/11/2015 19:49:49,4.019,0.61,122.4
MTU1,05/11/2015 19:49:48,4.025,0.61,122.3
MTU1,05/11/2015 19:49:47,4.036,0.61,122.5
MTU1,05/11/2015 19:49:46,4.036,0.61,122.6
MTU1,05/11/2015 19:49:45,4.025,0.61,122.5
MTU1,05/11/2015 19:49:44,4.026,0.61,122.4
MTU1,05/11/2015 19:49:43,4.036,0.61,122.5
MTU1,05/11/2015 19:49:42,4.032,0.61,122.5
MTU1,05/11/2015 19:49:41,4.032,0.61,122.5
MTU1,05/11/2015 19:49:40,4.028,0.61,122.4
MTU1,05/11/2015 19:49:39,4.034,0.61,122.4
MTU1,05/11/2015 19:49:38,4.045,0.61,122.6
MTU1,05/11/2015 19:49:37,4.037,0.61,122.6
MTU1,05/11/2015 19:49:36,4.037,0.61,122.6
MTU1,05/11/2015 19:49:45,4.037,0.61,122.6
MTU1,05/11/2015 19:49:36,4.037,0.61,122.6
MTU1,05/11/2015 19:49:35,4.037,0.61,122.6
MTU1,05/11/2015 19:49:45,4.037,0.61,122.6
MTU1,05/11/2015 19:49:35,4.033,0.61,122.4
MTU1,05/11/2015 19:49:37,4.033,0.61,122.4
MTU1,05/11/2015 19:49:35,4.033,0.61,122.4
MTU1,05/11/2015 19:49:34,4.049,0.61,122.6
MTU1,05/11/2015 19:49:33,4.048,0.61,122.7
MTU1,05/11/2015 19:49:41,4.048,0.61,122.7
MTU1,05/11/2015 19:49:33,4.048,0.61,122.7
MTU1,05/11/2015 19:49:32,4.037,0.61,122.5
MTU1,05/11/2015 19:49:31,4.034,0.61,122.5
MTU1,05/11/2015 19:49:30,4.034,0.61,122.5
MTU1,05/11/2015 19:49:29,4.051,0.61,122.6
MTU1,05/11/2015 19:49:43,4.051,0.61,122.6
MTU1,05/11/2015 19:49:29,4.055,0.61,122.7
MTU1,05/11/2015 19:49:28,4.040,0.61,122.5
MTU1,05/11/2015 19:49:27,4.040,0.61,122.5
MTU1,05/11/2015 19:49:26,4.051,0.61,122.6
MTU1,05/11/2015 19:49:25,4.060,0.61,122.7
MTU1,05/11/2015 19:49:24,4.053,0.61,122.7
MTU1,05/11/2015 19:49:23,4.044,0.61,122.6
MTU1,05/11/2015 19:49:22,4.049,0.61,122.5
MTU1,05/11/2015 19:49:21,4.060,0.61,122.7
MTU1,05/11/2015 19:49:20,4.062,0.61,122.8
MTU1,05/11/2015 19:49:19,4.062,0.61,122.8
MTU1,05/11/2015 19:49:18,4.053,0.61,122.7
MTU1,05/11/2015 19:49:22,4.053,0.61,122.7
MTU1,05/11/2015 19:49:18,4.051,0.61,122.6
MTU1,05/11/2015 19:49:22,4.051,0.61,122.6
MTU1,05/11/2015 19:49:18,4.051,0.61,122.6
MTU1,05/11/2015 19:49:17,4.068,0.62,122.8
MTU1,05/11/2015 19:49:16,4.068,0.62,122.8
MTU1,05/11/2015 19:49:15,4.068,0.62,122.8
MTU1,05/11/2015 19:49:25,4.068,0.62,122.8
MTU1,05/11/2015 19:49:15,4.068,0.62,122.8
MTU1,05/11/2015 19:49:14,4.063,0.61,122.8
MTU1,05/11/2015 19:49:16,4.063,0.61,122.8
MTU1,05/11/2015 19:49:14,4.051,0.61,122.6
MTU1,05/11/2015 19:49:16,4.051,0.61,122.6
MTU1,05/11/2015 19:49:14,4.051,0.61,122.6
MTU1,05/11/2015 19:49:13,4.055,0.61,122.6
MTU1,05/11/2015 19:49:12,4.071,0.62,122.8
MTU1,05/11/2015 19:49:11,4.069,0.62,122.8
MTU1,05/11/2015 19:49:10,4.055,0.61,122.7
MTU1,05/11/2015 19:49:09,4.059,0.61,122.6
MTU1,05/11/2015 19:49:08,4.072,0.62,122.7
MTU1,05/11/2015 19:49:07,4.074,0.62,122.8
MTU1,05/11/2015 19:49:06,4.067,0.62,122.8
MTU1,05/11/2015 19:49:05,4.063,0.61,122.7
MTU1,05/11/2015 19:49:04,4.068,0.62,122.7
MTU1,05/11/2015 19:49:03,4.077,0.62,122.9
MTU1,05/11/2015 19:49:02,4.074,0.62,122.9
MTU1,05/11/2015 19:49:01,4.064,0.61,122.8
MTU1,05/11/2015 19:49:00,4.062,0.61,122.8
MTU1,05/11/2015 19:48:59,4.076,0.62,122.9
MTU1,05/11/2015 19:48:58,4.080,0.62,123.0
MTU1,05/11/2015 19:48:57,4.061,0.61,122.8
MTU1,05/11/2015 19:48:56,4.061,0.61,122.8
MTU1,05/11/2015 19:48:55,4.068,0.62,122.8
MTU1,05/11/2015 19:48:54,4.080,0.62,122.9
MTU1,05/11/2015 19:48:53,4.076,0.62,123.0
MTU1,05/11/2015 19:48:52,4.069,0.62,122.9
MTU1,05/11/2015 19:48:51,4.067,0.62,122.8
MTU1,05/11/2015 19:48:50,4.065,0.61,122.8
MTU1,05/11/2015 19:48:49,4.076,0.62,122.9
MTU1,05/11/2015 19:48:48,4.080,0.62,123.0
MTU1,05/11/2015 19:48:47,4.068,0.62,122.9
MTU1,05/11/2015 19:48:46,4.061,0.61,122.8
MTU1,05/11/2015 19:48:45,4.067,0.62,122.7
MTU1,05/11/2015 19:48:44,4.076,0.62,122.9
MTU1,05/11/2015 19:48:43,4.073,0.62,122.9
MTU1,05/11/2015 19:48:42,4.063,0.61,122.7
MTU1,05/11/2015 19:48:41,4.063,0.61,122.7
MTU1,05/11/2015 19:48:40,4.061,0.61,122.7
MTU1,05/11/2015 19:48:39,4.068,0.62,122.8
MTU1,05/11/2015 19:48:38,4.071,0.62,122.9
MTU1,05/11/2015 19:48:37,4.060,0.61,122.8
MTU1,05/11/2015 19:48:36,4.050,0.61,122.7
MTU1,05/11/2015 19:48:35,4.050,0.61,122.7
MTU1,05/11/2015 19:48:34,4.055,0.61,122.7
MTU1,05/11/2015 19:48:44,4.055,0.61,122.7
MTU1,05/11/2015 19:48:34,4.065,0.61,122.9
MTU1,05/11/2015 19:48:33,4.061,0.61,122.9
MTU1,05/11/2015 19:48:32,4.052,0.61,122.9
MTU1,05/11/2015 19:48:31,4.046,0.61,122.8
MTU1,05/11/2015 19:48:30,4.048,0.61,122.7
MTU1,05/11/2015 19:48:29,4.049,0.61,122.8
MTU1,05/11/2015 19:48:28,4.057,0.61,122.9
MTU1,05/11/2015 19:48:27,4.049,0.61,122.9
MTU1,05/11/2015 19:48:26,4.041,0.61,122.8
MTU1,05/11/2015 19:48:25,4.034,0.61,122.8
MTU1,05/11/2015 19:48:24,4.034,0.61,122.8
MTU1,05/11/2015 19:48:23,4.048,0.61,122.9
MTU1,05/11/2015 19:48:33,4.048,0.61,122.9
MTU1,05/11/2015 19:48:23,4.048,0.61,122.9
MTU1,05/11/2015 19:48:22,4.048,0.61,122.9
MTU1,05/11/2015 19:48:21,4.036,0.61,122.9
MTU1,05/11/2015 19:48:31,4.036,0.61,122.9
MTU1,05/11/2015 19:48:21,4.036,0.61,122.9
MTU1,05/11/2015 19:48:20,4.036,0.61,122.9
MTU1,05/11/2015 19:48:19,4.032,0.61,122.7
MTU1,05/11/2015 19:48:23,4.032,0.61,122.7
MTU1,05/11/2015 19:48:19,4.032,0.61,122.7
MTU1,05/11/2015 19:48:18,4.037,0.61,122.8
MTU1,05/11/2015 19:48:17,4.038,0.61,122.9
MTU1,05/11/2015 19:48:16,4.036,0.61,122.9
MTU1,05/11/2015 19:48:15,4.028,0.61,122.8
MTU1,05/11/2015 19:48:14,4.028,0.61,122.8
MTU1,05/11/2015 19:48:24,4.028,0.61,122.8
MTU1,05/11/2015 19:48:14,4.023,0.61,122.7
MTU1,05/11/2015 19:48:13,4.023,0.61,122.7
MTU1,05/11/2015 19:48:12,4.029,0.61,122.9
MTU1,05/11/2015 19:48:13,4.029,0.61,122.9
MTU1,05/11/2015 19:48:12,4.029,0.61,122.9
MTU1,05/11/2015 19:48:11,4.032,0.61,122.9
MTU1,05/11/2015 19:48:10,4.022,0.61,122.9
MTU1,05/11/2015 19:48:09,4.022,0.61,122.9
MTU1,05/11/2015 19:48:13,4.022,0.61,122.9
MTU1,05/11/2015 19:48:09,4.015,0.61,122.8
MTU1,05/11/2015 19:48:08,4.017,0.61,122.8
MTU1,05/11/2015 19:48:07,4.027,0.61,122.9
MTU1,05/11/2015 19:48:06,4.030,0.61,122.9
MTU1,05/11/2015 19:48:05,4.021,0.61,122.9
MTU1,05/11/2015 19:48:04,4.021,0.61,122.9
MTU1,05/11/2015 19:48:03,4.016,0.61,122.8
MTU1,05/11/2015 19:48:02,4.020,0.61,122.8
MTU1,05/11/2015 19:48:01,4.029,0.61,122.9
MTU1,05/11/2015 19:48:00,4.030,0.61,123.0
MTU1,05/11/2015 19:47:59,4.019,0.61,122.9
MTU1,05/11/2015 19:47:58,4.012,0.61,122.8
MTU1,05/11/2015 19:47:57,4.028,0.61,122.9
MTU1,05/11/2015 19:47:56,4.028,0.61,122.9
MTU1,05/11/2015 19:47:55,4.030,0.61,123.0
MTU1,05/11/2015 19:47:54,4.030,0.61,123.0
MTU1,05/11/2015 19:47:56,4.030,0.61,123.0
MTU1,05/11/2015 19:47:54,4.019,0.61,123.0
MTU1,05/11/2015 19:47:53,4.014,0.61,122.9
MTU1,05/11/2015 19:47:52,4.017,0.61,122.8
MTU1,05/11/2015 19:47:51,4.017,0.61,122.8
MTU1,05/11/2015 19:47:50,4.027,0.61,122.9
MTU1,05/11/2015 19:47:58,4.027,0.61,122.9
MTU1,05/11/2015 19:47:50,4.030,0.61,123.0
MTU1,05/11/2015 19:47:49,4.022,0.61,122.9
MTU1,05/11/2015 19:47:48,4.022,0.61,122.9
MTU1,05/11/2015 19:47:52,4.022,0.61,122.9
MTU1,05/11/2015 19:47:48,4.016,0.61,122.9
MTU1,05/11/2015 19:47:47,4.016,0.61,122.8
MTU1,05/11/2015 19:47:46,4.021,0.61,122.8
MTU1,05/11/2015 19:47:45,4.027,0.61,122.9
MTU1,05/11/2015 19:47:44,4.025,0.61,122.9
MTU1,05/11/2015 19:47:43,4.020,0.61,122.9
MTU1,05/11/2015 19:47:42,4.020,0.61,122.8
MTU1,05/11/2015 19:47:41,4.020,0.61,122.8
MTU1,05/11/2015 19:47:40,4.027,0.61,123.0
MTU1,05/11/2015 19:47:39,4.027,0.61,123.0
MTU1,05/11/2015 19:47:38,4.027,0.61,123.0
MTU1,05/11/2015 19:47:42,4.027,0.61,123.0
MTU1,05/11/2015 19:47:38,4.019,0.61,122.9
MTU1,05/11/2015 19:47:37,4.012,0.61,122.8
MTU1,05/11/2015 19:47:36,4.019,0.61,122.8
MTU1,05/11/2015 19:47:35,4.029,0.61,122.9
MTU1,05/11/2015 19:47:34,4.026,0.61,122.9
MTU1,05/11/2015 19:47:33,4.026,0.61,122.9
MTU1,05/11/2015 19:47:32,4.014,0.61,122.8
MTU1,05/11/2015 19:47:41,4.014,0.61,122.8
MTU1,05/11/2015 19:47:32,4.013,0.61,122.8
MTU1,05/11/2015 19:47:31,4.025,0.61,122.9
MTU1,05/11/2015 19:47:30,4.033,0.61,123.0
MTU1,05/11/2015 19:47:29,4.021,0.61,122.9
MTU1,05/11/2015 19:47:28,4.016,0.61,122.8
MTU1,05/11/2015 19:47:27,4.016,0.61,122.8
MTU1,05/11/2015 19:47:26,4.016,0.61,122.8
MTU1,05/11/2015 19:47:27,4.016,0.61,122.8
MTU1,05/11/2015 19:47:26,4.016,0.61,122.8
MTU1,05/11/2015 19:47:27,4.016,0.61,122.8
MTU1,05/11/2015 19:47:26,4.030,0.61,122.9
MTU1,05/11/2015 19:47:25,4.028,0.61,123.0
MTU1,05/11/2015 19:47:24,4.016,0.61,122.9
MTU1,05/11/2015 19:47:23,4.011,0.61,122.8
MTU1,05/11/2015 19:47:22,4.011,0.61,122.8
MTU1,05/11/2015 19:47:21,4.018,0.61,122.8
MTU1,05/11/2015 19:47:31,4.018,0.61,122.8
MTU1,05/11/2015 19:47:21,4.028,0.61,122.8
MTU1,05/11/2015 19:47:20,4.025,0.61,122.9
MTU1,05/11/2015 19:47:19,4.014,0.61,122.8
MTU1,05/11/2015 19:47:18,4.013,0.61,122.7
MTU1,05/11/2015 19:47:17,4.017,0.61,122.7
MTU1,05/11/2015 19:47:16,4.026,0.61,122.8
MTU1,05/11/2015 19:47:15,4.026,0.61,122.9
MTU1,05/11/2015 19:47:14,4.019,0.61,122.8
MTU1,05/11/2015 19:47:13,4.015,0.61,122.7
MTU1,05/11/2015 19:47:12,4.015,0.61,122.7
MTU1,05/11/2015 19:47:11,4.015,0.61,122.7
MTU1,05/11/2015 19:47:19,4.015,0.61,122.7
MTU1,05/11/2015 19:47:11,4.026,0.61,122.8
MTU1,05/11/2015 19:47:10,4.027,0.61,122.9
MTU1,05/11/2015 19:47:09,4.020,0.61,122.8
MTU1,05/11/2015 19:47:08,4.011,0.61,122.7
MTU1,05/11/2015 19:47:07,4.019,0.61,122.7
MTU1,05/11/2015 19:47:06,4.030,0.61,122.9
MTU1,05/11/2015 19:47:05,4.024,0.61,122.9
MTU1,05/11/2015 19:47:04,4.013,0.61,122.8
MTU1,05/11/2015 19:47:03,4.012,0.61,122.7
MTU1,05/11/2015 19:47:02,4.012,0.61,122.7
MTU1,05/11/2015 19:47:03,4.012,0.61,122.7
MTU1,05/11/2015 19:47:02,4.021,0.61,122.8
MTU1,05/11/2015 19:47:01,4.030,0.61,123.0
MTU1,05/11/2015 19:47:00,4.020,0.61,122.9
MTU1,05/11/2015 19:46:59,4.011,0.61,122.8
MTU1,05/11/2015 19:46:58,4.015,0.61,122.8
MTU1,05/11/2015 19:46:57,4.029,0.61,122.9
MTU1,05/11/2015 19:46:56,4.029,0.61,122.9
MTU1,05/11/2015 19:46:55,4.013,0.61,122.8
MTU1,05/11/2015 19:46:54,4.013,0.61,122.7
MTU1,05/11/2015 19:46:53,4.026,0.61,122.8
MTU1,05/11/2015 19:46:52,4.032,0.61,122.9
MTU1,05/11/2015 19:46:51,4.021,0.61,122.9
MTU1,05/11/2015 19:46:50,4.013,0.61,122.8
MTU1,05/11/2015 19:46:49,4.021,0.61,122.8
MTU1,05/11/2015 19:46:48,4.033,0.61,122.9
MTU1,05/11/2015 19:46:47,4.027,0.61,123.0
MTU1,05/11/2015 19:46:46,4.015,0.61,122.9
MTU1,05/11/2015 19:46:45,4.014,0.61,122.8
MTU1,05/11/2015 19:46:44,4.026,0.61,122.9
MTU1,05/11/2015 19:46:43,4.031,0.61,123.0
MTU1,05/11/2015 19:46:42,4.015,0.61,122.8
MTU1,05/11/2015 19:46:41,4.015,0.61,122.8
MTU1,05/11/2015 19:46:40,4.015,0.61,122.8
MTU1,05/11/2015 19:46:39,4.023,0.61,122.8
MTU1,05/11/2015 19:46:43,4.023,0.61,122.8
MTU1,05/11/2015 19:46:39,4.033,0.61,122.9
MTU1,05/11/2015 19:46:38,4.024,0.61,122.9
